round,w1,w2,w3,w4
0,0.15,0.4,0.15,0.3
1,0.15,0.4,0.15,0.3
2,0.15,0.4,0.15,0.3
3,0.15,0.35,0.2,0.3
4,0.15,0.35,0.2,0.3
5,0.15,0.35,0.2,0.3
6,0.15,0.35,0.2,0.3
7,0.15,0.35,0.2,0.3
8,0.15,0.35,0.2,0.3
9,0.15,0.35,0.2,0.3
10,0.2,0.35,0.2,0.25
11,0.1578947368,0.3684210527,0.1578947368,0.3157894737
12,0.15,0.35,0.2,0.3
13,0.15,0.35,0.2,0.3
14,0.15,0.35,0.2,0.3
15,0.1578947368,0.3684210527,0.2631578947,0.2105263158
16,0.1904761905,0.3333333333,0.1904761905,0.2857142857
17,0.1578947368,0.3684210527,0.1578947368,0.3157894737
18,0.1578947368,0.3684210527,0.2105263158,0.2631578947
19,0.1578947368,0.3684210527,0.2105263158,0.2631578947
20,0.1428571429,0.3333333333,0.2380952381,0.2857142857
21,0.1904761905,0.3333333333,0.1904761905,0.2857142857
22,0.15,0.4,0.15,0.3
23,0.2,0.35,0.15,0.3
24,0.15,0.35,0.2,0.3
25,0.15,0.35,0.2,0.3
26,0.1578947368,0.3684210527,0.1578947368,0.3157894737
27,0.15,0.35,0.2,0.3
28,0.1428571429,0.3333333333,0.2380952381,0.2857142857
29,0.1428571429,0.3333333333,0.2380952381,0.2857142857
30,0.15,0.35,0.25,0.25
31,0.1428571429,0.3333333333,0.2380952381,0.2857142857
32,0.1428571429,0.3809523809,0.1904761905,0.2857142857
33,0.15,0.35,0.2,0.3
34,0.15,0.35,0.2,0.3
35,0.15,0.4,0.15,0.3
36,0.15,0.35,0.2,0.3
37,0.15,0.35,0.2,0.3
38,0.15,0.35,0.2,0.3
39,0.1428571429,0.3333333333,0.2380952381,0.2857142857
40,0.15,0.35,0.2,0.3
41,0.15,0.4,0.15,0.3
42,0.15,0.35,0.2,0.3
43,0.15,0.35,0.2,0.3
44,0.15,0.35,0.2,0.3
45,0.15,0.35,0.2,0.3
46,0.15,0.35,0.2,0.3
47,0.15,0.35,0.25,0.25
48,0.15,0.35,0.2,0.3
49,0.1904761905,0.3333333333,0.1904761905,0.2857142857
50,0.1578947368,0.3684210527,0.1578947368,0.3157894737
51,0.1578947368,0.3684210527,0.2105263158,0.2631578947
52,0.1578947368,0.3684210527,0.2105263158,0.2631578947
53,0.1578947368,0.3684210527,0.1578947368,0.3157894737
54,0.15,0.35,0.2,0.3
55,0.2,0.35,0.15,0.3
56,0.2,0.35,0.2,0.25
57,0.1578947368,0.3684210527,0.1578947368,0.3157894737
58,0.15,0.35,0.2,0.3
59,0.2,0.35,0.15,0.3
60,0.2,0.35,0.2,0.25
61,0.15,0.35,0.2,0.3
62,0.1578947368,0.3684210527,0.1578947368,0.3157894737
63,0.1578947368,0.3684210527,0.1578947368,0.3157894737
64,0.1578947368,0.3684210527,0.2105263158,0.2631578947
65,0.2,0.35,0.2,0.25
66,0.15,0.35,0.25,0.25
67,0.1578947368,0.3684210527,0.2105263158,0.2631578947
68,0.15,0.4,0.2,0.25
69,0.2,0.35,0.15,0.3
70,0.15,0.4,0.15,0.3
71,0.2,0.35,0.15,0.3
72,0.15,0.35,0.25,0.25
73,0.15,0.35,0.2,0.3
74,0.2,0.35,0.15,0.3
75,0.1578947368,0.3684210527,0.1578947368,0.3157894737
76,0.1578947368,0.3684210527,0.2105263158,0.2631578947
77,0.1578947368,0.3684210527,0.2105263158,0.2631578947
78,0.15,0.4,0.15,0.3
79,0.1578947368,0.4210526317,0.1578947368,0.2631578947
80,0.15,0.4,0.15,0.3
81,0.15,0.4,0.15,0.3
82,0.15,0.4,0.15,0.3
83,0.1578947368,0.4210526317,0.1578947368,0.2631578947
84,0.2,0.35,0.15,0.3
85,0.2105263158,0.3684210527,0.1578947368,0.2631578947
86,0.1904761905,0.3809523809,0.1428571429,0.2857142857
87,0.15,0.35,0.2,0.3
88,0.1578947368,0.4210526317,0.1578947368,0.2631578947
89,0.15,0.4,0.15,0.3
90,0.2,0.4,0.15,0.25
91,0.1904761905,0.3333333333,0.1904761905,0.2857142857
92,0.2,0.35,0.2,0.25
93,0.1578947368,0.3684210527,0.2105263158,0.2631578947
94,0.15,0.35,0.25,0.25
95,0.1428571429,0.3809523809,0.1904761905,0.2857142857
96,0.15,0.4,0.15,0.3
97,0.15,0.4,0.15,0.3
98,0.15,0.4,0.15,0.3
99,0.15,0.35,0.2,0.3
100,0.15,0.35,0.2,0.3
101,0.15,0.35,0.2,0.3
102,0.1,0.35,0.15,0.4
103,0.15,0.35,0.2,0.3
104,0.15,0.35,0.2,0.3
