round,w1,w2,w3,w4
0,0.1,0.35,0.2,0.35
1,0.1,0.35,0.2,0.35
2,0.1,0.3,0.25,0.35
3,0.15,0.3,0.25,0.3
4,0.3,0.4,0.25,0.05
5,0.3,0.4,0.25,0.05
6,0.1,0.2,0.3,0.4
7,0.1,0.3,0.25,0.35
8,0.1,0.3,0.25,0.35
9,0.1,0.3,0.3,0.3
10,0.1,0.3,0.3,0.3
11,0.1,0.3,0.3,0.3
12,0.1,0.3,0.2,0.4
13,0.1,0.3,0.25,0.35
14,0.15,0.25,0.25,0.35
15,0.15,0.25,0.3,0.3
16,0.05,0.2,0.25,0.5
17,0.05,0.2,0.25,0.5
18,0.3,0.2,0.2,0.3
19,0.3,0.0,0.2,0.5
20,0.2,0.05,0.4,0.35
21,0.25,0.25,0.3,0.2
22,0.25,0.25,0.3,0.2
23,0.25,0.25,0.3,0.2
24,0.25,0.25,0.3,0.2
25,0.25,0.2,0.25,0.3
26,0.25,0.2,0.25,0.3
27,0.25,0.2,0.25,0.3
28,0.25,0.2,0.25,0.3
29,0.25,0.2,0.25,0.3
30,0.2,0.25,0.25,0.3
31,0.2,0.25,0.25,0.3
32,0.15,0.25,0.3,0.3
33,0.15,0.25,0.3,0.3
34,0.15,0.25,0.3,0.3
35,0.15,0.25,0.3,0.3
36,0.15,0.25,0.3,0.3
37,0.15,0.25,0.3,0.3
38,0.15,0.25,0.3,0.3
39,0.15,0.25,0.3,0.3
40,0.1,0.15,0.25,0.5
41,0.15,0.3,0.3,0.25
42,0.15,0.35,0.3,0.2
43,0.15,0.35,0.3,0.2
44,0.25,0.45,0.25,0.05
45,0.25,0.2,0.3,0.25
46,0.3,0.25,0.2,0.25
47,0.3,0.25,0.2,0.25
48,0.3,0.25,0.2,0.25
49,0.15,0.35,0.25,0.25
50,0.25,0.2,0.3,0.25
51,0.15,0.35,0.25,0.25
52,0.05,0.55,0.0,0.4
53,0.1,0.55,0.25,0.1
54,0.1,0.55,0.25,0.1
55,0.1,0.55,0.25,0.1
56,0.1,0.55,0.25,0.1
57,0.15,0.4,0.3,0.15
58,0.1,0.55,0.25,0.1
59,0.1,0.55,0.25,0.1
60,0.3,0.25,0.2,0.25
61,0.3,0.25,0.2,0.25
62,0.3,0.25,0.2,0.25
63,0.3,0.25,0.2,0.25
64,0.2,0.35,0.15,0.3
65,0.3,0.35,0.15,0.2
66,0.2,0.25,0.25,0.3
67,0.2,0.25,0.25,0.3
68,0.2,0.25,0.25,0.3
69,0.2,0.25,0.25,0.3
70,0.2,0.25,0.25,0.3
71,0.2,0.25,0.25,0.3
72,0.2,0.25,0.25,0.3
73,0.2,0.25,0.25,0.3
74,0.15,0.3,0.25,0.3
75,0.15,0.3,0.25,0.3
76,0.2,0.25,0.25,0.3
77,0.2,0.25,0.25,0.3
78,0.2,0.25,0.25,0.3
79,0.2,0.25,0.25,0.3
80,0.05,0.2,0.5,0.25
81,0.2,0.25,0.25,0.3
82,0.2,0.25,0.25,0.3
83,0.2,0.25,0.25,0.3
84,0.2,0.25,0.25,0.3
85,0.2,0.25,0.25,0.3
86,0.2,0.25,0.25,0.3
87,0.2,0.25,0.25,0.3
88,0.2,0.25,0.25,0.3
89,0.2,0.25,0.25,0.3
90,0.2,0.25,0.25,0.3
91,0.2,0.25,0.25,0.3
92,0.2,0.25,0.3,0.25
93,0.2,0.25,0.3,0.25
94,0.2,0.25,0.25,0.3
95,0.3,0.05,0.2,0.45
96,0.15,0.35,0.25,0.25
97,0.2,0.25,0.25,0.3
98,0.2,0.25,0.25,0.3
99,0.1,0.2,0.5,0.2
100,0.25,0.25,0.2,0.3
101,0.2,0.25,0.3,0.25
102,0.25,0.25,0.2,0.3
103,0.25,0.25,0.2,0.3
104,0.25,0.25,0.2,0.3
105,0.25,0.25,0.2,0.3
106,0.25,0.25,0.2,0.3
107,0.25,0.25,0.2,0.3
108,0.25,0.25,0.2,0.3
109,0.25,0.25,0.2,0.3
110,0.25,0.25,0.2,0.3
111,0.25,0.25,0.2,0.3
112,0.25,0.25,0.2,0.3
113,0.25,0.25,0.2,0.3
114,0.25,0.25,0.2,0.3
115,0.25,0.25,0.2,0.3
116,0.25,0.25,0.2,0.3
117,0.25,0.25,0.2,0.3
118,0.25,0.25,0.2,0.3
119,0.25,0.25,0.2,0.3
120,0.25,0.25,0.2,0.3
121,0.25,0.25,0.2,0.3
122,0.25,0.25,0.2,0.3
123,0.25,0.25,0.2,0.3
124,0.25,0.25,0.2,0.3
125,0.25,0.25,0.2,0.3
126,0.25,0.25,0.2,0.3
127,0.25,0.25,0.2,0.3
128,0.25,0.25,0.2,0.3
129,0.25,0.25,0.2,0.3
130,0.25,0.25,0.2,0.3
131,0.25,0.25,0.2,0.3
132,0.25,0.25,0.2,0.3
133,0.25,0.25,0.2,0.3
134,0.25,0.25,0.2,0.3
135,0.25,0.25,0.2,0.3
136,0.25,0.2,0.25,0.3
137,0.25,0.25,0.2,0.3
138,0.25,0.3,0.2,0.25
139,0.25,0.25,0.2,0.3
140,0.25,0.25,0.2,0.3
141,0.3,0.25,0.05,0.4
142,0.25,0.25,0.2,0.3
143,0.25,0.25,0.2,0.3
144,0.4,0.1,0.25,0.25
145,0.4,0.1,0.25,0.25
146,0.4,0.1,0.25,0.25
147,0.4,0.1,0.25,0.25
148,0.4,0.1,0.25,0.25
149,0.4,0.1,0.25,0.25
150,0.25,0.25,0.2,0.3
151,0.25,0.25,0.2,0.3
152,0.25,0.25,0.2,0.3
153,0.25,0.25,0.2,0.3
154,0.25,0.25,0.2,0.3
155,0.25,0.25,0.2,0.3
156,0.25,0.25,0.2,0.3
157,0.25,0.25,0.2,0.3
158,0.25,0.25,0.2,0.3
159,0.25,0.25,0.2,0.3
160,0.25,0.25,0.2,0.3
161,0.25,0.25,0.2,0.3
162,0.25,0.25,0.2,0.3
163,0.05,0.4,0.25,0.3
164,0.05,0.4,0.25,0.3
165,0.45,0.3,0.2,0.05
166,0.25,0.15,0.2,0.4
167,0.45,0.3,0.2,0.05
168,0.45,0.3,0.2,0.05
169,0.45,0.3,0.2,0.05
170,0.05,0.4,0.25,0.3
171,0.05,0.4,0.25,0.3
172,0.05,0.4,0.25,0.3
173,0.05,0.4,0.25,0.3
174,0.35,0.25,0.1,0.3
175,0.45,0.3,0.2,0.05
176,0.45,0.3,0.2,0.05
177,0.45,0.3,0.2,0.05
178,0.45,0.3,0.2,0.05
179,0.25,0.25,0.2,0.3
180,0.25,0.25,0.2,0.3
181,0.25,0.25,0.2,0.3
182,0.25,0.25,0.2,0.3
183,0.25,0.25,0.2,0.3
184,0.25,0.25,0.2,0.3
185,0.25,0.25,0.2,0.3
186,0.25,0.25,0.2,0.3
187,0.1,0.5,0.05,0.35
188,0.1,0.5,0.05,0.35
189,0.1,0.5,0.05,0.35
190,0.3,0.2,0.2,0.3
191,0.35,0.2,0.2,0.25
192,0.35,0.2,0.2,0.25
193,0.3,0.2,0.2,0.3
194,0.35,0.2,0.2,0.25
195,0.35,0.2,0.2,0.25
196,0.35,0.2,0.2,0.25
197,0.35,0.2,0.2,0.25
198,0.3,0.2,0.2,0.3
199,0.3,0.2,0.2,0.3
200,0.3,0.2,0.2,0.3
201,0.35,0.2,0.2,0.25
202,0.35,0.2,0.2,0.25
203,0.35,0.2,0.2,0.25
204,0.35,0.2,0.2,0.25
205,0.35,0.2,0.2,0.25
206,0.35,0.2,0.2,0.25
207,0.35,0.2,0.2,0.25
208,0.35,0.2,0.2,0.25
209,0.35,0.2,0.2,0.25
210,0.35,0.2,0.2,0.25
211,0.35,0.2,0.2,0.25
212,0.3,0.2,0.2,0.3
213,0.3,0.2,0.2,0.3
214,0.3,0.2,0.2,0.3
215,0.3,0.2,0.2,0.3
216,0.3,0.2,0.2,0.3
217,0.3,0.2,0.2,0.3
218,0.3,0.2,0.2,0.3
219,0.3,0.2,0.2,0.3
220,0.3,0.2,0.2,0.3
221,0.3,0.2,0.2,0.3
222,0.3,0.2,0.2,0.3
223,0.3,0.2,0.2,0.3
224,0.3,0.2,0.2,0.3
225,0.3,0.2,0.2,0.3
226,0.3,0.2,0.2,0.3
227,0.3,0.2,0.2,0.3
228,0.25,0.3,0.15,0.3
229,0.3,0.2,0.2,0.3
230,0.3,0.2,0.2,0.3
231,0.3,0.2,0.2,0.3
232,0.3,0.2,0.2,0.3
233,0.3,0.2,0.2,0.3
234,0.3,0.2,0.2,0.3
235,0.3,0.2,0.2,0.3
236,0.35,0.2,0.2,0.25
237,0.35,0.2,0.2,0.25
238,0.35,0.2,0.2,0.25
239,0.3,0.2,0.2,0.3
240,0.3,0.2,0.2,0.3
241,0.3,0.2,0.2,0.3
242,0.35,0.2,0.2,0.25
243,0.35,0.2,0.2,0.25
244,0.35,0.2,0.2,0.25
245,0.35,0.2,0.2,0.25
246,0.35,0.2,0.2,0.25
247,0.35,0.2,0.2,0.25
248,0.35,0.2,0.2,0.25
249,0.35,0.2,0.2,0.25
250,0.35,0.2,0.2,0.25
251,0.35,0.2,0.2,0.25
252,0.35,0.2,0.2,0.25
253,0.35,0.2,0.2,0.25
254,0.35,0.2,0.2,0.25
255,0.35,0.2,0.2,0.25
256,0.35,0.2,0.2,0.25
257,0.35,0.2,0.2,0.25
258,0.3,0.2,0.2,0.3
259,0.3,0.2,0.2,0.3
260,0.3,0.2,0.2,0.3
261,0.3,0.2,0.2,0.3
262,0.3,0.2,0.2,0.3
263,0.3,0.2,0.2,0.3
264,0.3,0.2,0.2,0.3
265,0.3,0.2,0.2,0.3
266,0.3,0.2,0.2,0.3
267,0.3,0.2,0.2,0.3
268,0.3,0.2,0.2,0.3
269,0.3,0.2,0.2,0.3
270,0.35,0.2,0.2,0.25
271,0.35,0.2,0.2,0.25
272,0.3,0.25,0.2,0.25
273,0.3,0.25,0.2,0.25
274,0.2,0.5,0.1,0.2
275,0.35,0.2,0.2,0.25
276,0.3,0.25,0.2,0.25
277,0.3,0.25,0.2,0.25
278,0.3,0.25,0.2,0.25
279,0.3,0.25,0.2,0.25
280,0.3,0.25,0.2,0.25
281,0.3,0.25,0.2,0.25
282,0.3,0.25,0.2,0.25
283,0.4,0.35,0.2,0.05
284,0.4,0.35,0.2,0.05
285,0.3,0.25,0.2,0.25
286,0.3,0.25,0.2,0.25
287,0.4,0.35,0.2,0.05
288,0.4,0.35,0.2,0.05
289,0.3,0.25,0.2,0.25
290,0.4,0.35,0.2,0.05
291,0.4,0.35,0.2,0.05
292,0.4,0.35,0.2,0.05
293,0.4,0.35,0.2,0.05
294,0.3,0.25,0.2,0.25
295,0.3,0.25,0.2,0.25
296,0.3,0.25,0.2,0.25
297,0.3,0.25,0.2,0.25
298,0.3,0.25,0.2,0.25
299,0.3,0.25,0.2,0.25
300,0.3,0.25,0.2,0.25
301,0.3,0.25,0.2,0.25
302,0.3,0.25,0.2,0.25
303,0.3,0.25,0.2,0.25
